trade_id,season,trade_date,gave,received,pick_season,pick_round,pick_number,conditional,pfr_id,pfr_name
1124,2016,3/9/16,MIA,PHI,2016,1,8,0,ConkJa00,Jack Conklin
1124,2016,3/9/16,PHI,MIA,NA,NA,NA,NA,MaxwBy00,Byron Maxwell
1124,2016,3/9/16,PHI,MIA,NA,NA,NA,NA,AlonKi00,Kiko Alonso
1124,2016,3/9/16,PHI,MIA,2016,1,13,0,TunsLa00,Laremy Tunsil
1122,2016,3/11/16,DEN,PHI,2017,7,NA,1,NA,NA
1122,2016,3/11/16,PHI,DEN,NA,NA,NA,NA,SancMa00,Mark Sanchez
1121,2016,3/15/16,ARI,NE,NA,NA,NA,NA,CoopJo01,Jonathan Cooper
1121,2016,3/15/16,ARI,NE,2016,2,61,0,BellVo00,Vonn Bell
1121,2016,3/15/16,NE,ARI,NA,NA,NA,NA,JoneCh03,Chler Jones
1120,2016,3/17/16,CHI,NE,NA,NA,NA,NA,BennMa00,Martellus Bennett
1120,2016,3/17/16,CHI,NE,2016,6,204,0,LucaJo00,Jordan Lucas
1120,2016,3/17/16,NE,CHI,2016,4,127,0,HallDe02,Deiondre' Hall
1143,2016,4/14/16,STL,TEN,2016,1,15,0,ColeCo00,Corey Coleman
1143,2016,4/14/16,STL,TEN,2016,2,43,0,JohnAu01,Austin Johnson
1143,2016,4/14/16,STL,TEN,2016,2,45,0,HenrDe00,Derrick Henry
1143,2016,4/14/16,STL,TEN,2016,3,76,0,ColeSh00,Shon Coleman
1143,2016,4/14/16,STL,TEN,2017,1,5,0,DaviCo03,Corey Davis
1143,2016,4/14/16,STL,TEN,2017,3,100,0,SmitJo01,Jonnu Smith
1143,2016,4/14/16,TEN,STL,2016,1,1,0,GoffJa00,Jared Goff
1143,2016,4/14/16,TEN,STL,2016,4,113,0,KwiaNi00,Nick Kwiatkoski
1143,2016,4/14/16,TEN,STL,2016,6,177,0,HemiTe00,Temarrick Hemingway
1144,2016,4/20/16,CLE,PHI,2016,1,2,0,WentCa00,Carson Wentz
1144,2016,4/20/16,CLE,PHI,2017,4,139,0,ChesJe00,Jehu Chesson
1144,2016,4/20/16,PHI,CLE,2016,1,8,0,ConkJa00,Jack Conklin
1144,2016,4/20/16,PHI,CLE,2016,3,77,0,WorlDa00,Daryl Worley
1144,2016,4/20/16,PHI,CLE,2016,4,100,0,CookCo00,Connor Cook
1144,2016,4/20/16,PHI,CLE,2017,1,12,0,WatsDe00,Deshaun Watson
1144,2016,4/20/16,PHI,CLE,2018,2,64,0,LewiTy00,Tyquan Lewis
1145,2016,4/28/16,CLE,TEN,2016,1,8,0,ConkJa00,Jack Conklin
1145,2016,4/28/16,CLE,TEN,2016,6,176,0,JanoAn00,Andy Janovich
1145,2016,4/28/16,TEN,CLE,2016,1,15,0,ColeCo00,Corey Coleman
1145,2016,4/28/16,TEN,CLE,2016,3,76,0,ColeSh00,Shon Coleman
1145,2016,4/28/16,TEN,CLE,2017,2,52,0,KizeDe00,DeShone Kizer
1146,2016,4/28/16,CHI,TB,2016,1,11,0,HargVe00,Vernon Hargreaves
1146,2016,4/28/16,CHI,TB,2016,4,106,0,MurrEr00,Eric Murray
1146,2016,4/28/16,TB,CHI,2016,1,9,0,FloyLe00,Leonard Floyd
1147,2016,4/28/16,HOU,WAS,2016,1,22,0,DoctJo00,Josh Doctson
1147,2016,4/28/16,HOU,WAS,2017,6,209,0,DaviRo00,Robert Davis
1147,2016,4/28/16,WAS,HOU,2016,1,21,0,FullWi01,Will Fuller
1148,2016,4/28/16,DEN,SEA,2016,1,31,0,IfedGe00,Germain Ifedi
1148,2016,4/28/16,DEN,SEA,2016,3,94,0,VannNi00,Nick Vannett
1148,2016,4/28/16,SEA,DEN,2016,1,26,0,LyncPa00,Paxton Lynch
1149,2016,4/28/16,KC,SF,2016,1,28,0,GarnJo00,Joshua Garnett
1149,2016,4/28/16,SF,KC,2016,2,37,0,JoneCh09,Chris Jones
1149,2016,4/28/16,SF,KC,2016,4,105,0,EhinPa00,Parker Ehinger
1149,2016,4/28/16,SF,KC,2016,6,178,0,WhitD.00,D.J. White
1150,2016,4/29/16,MIA,MIN,2016,6,186,0,GranJa00,Jakeem Grant
1150,2016,4/29/16,MIA,MIN,2017,3,86,0,HuntKa00,Kareem Hunt
1150,2016,4/29/16,MIA,MIN,2017,4,128,0,MaloJo00,Josh Malone
1150,2016,4/29/16,MIN,MIA,2016,3,86,0,CarrLe00,Leonte Carroo
1151,2016,4/29/16,CAR,CLE,2016,3,93,0,KessCo00,Cody Kessler
1151,2016,4/29/16,CAR,CLE,2016,4,129,0,KindDe00,Derrick Kindred
1151,2016,4/29/16,CAR,CLE,2016,5,168,0,DranSp00,Spencer Drango
1151,2016,4/29/16,CLE,CAR,2016,3,77,0,WorlDa00,Daryl Worley
1151,2016,4/29/16,CLE,CAR,2016,5,141,0,SancZa00,Zack Sanchez
1152,2016,4/29/16,NE,NO,2016,2,61,0,BellVo00,Vonn Bell
1152,2016,4/29/16,NO,NE,2016,3,78,0,ThunJo00,Joe Thuney
1152,2016,4/29/16,NO,NE,2016,4,112,0,MitcMa01,Malcolm Mitchell
1153,2016,4/29/16,KC,TB,2016,2,59,0,AguaRo00,Roberto Aguayo
1153,2016,4/29/16,TB,KC,2016,3,74,0,RussKe00,KeiVarae Russell
1153,2016,4/29/16,TB,KC,2016,4,106,0,MurrEr00,Eric Murray
1154,2016,4/29/16,ATL,HOU,2016,2,50,0,MartNi00,Nick Martin
1154,2016,4/29/16,HOU,ATL,2016,2,52,0,JoneDe01,Deion Jones
1154,2016,4/29/16,HOU,ATL,2016,6,195,0,SchwWe00,Wes Schweitzer
1155,2016,4/29/16,CHI,SEA,2016,2,49,0,ReedJa02,Jarran Reed
1155,2016,4/29/16,SEA,CHI,2016,2,56,0,WhitCo03,Cody Whitehair
1155,2016,4/29/16,SEA,CHI,2016,4,124,0,BushDe00,Deon Bush
1156,2016,4/29/16,GB,IND,2016,2,57,0,GreeT.00,T.J. Green
1156,2016,4/29/16,GB,IND,2016,4,125,0,MorrAn01,Antonio Morrison
1156,2016,4/29/16,GB,IND,2016,7,248,0,BlytAu00,Austin Blythe
1156,2016,4/29/16,IND,GB,2016,2,48,0,SpriJa00,Jason Spriggs
1157,2016,4/29/16,BUF,CHI,2016,2,49,0,ReedJa02,Jarran Reed
1157,2016,4/29/16,BUF,CHI,2016,4,117,0,CoopPh00,Pharoh Cooper
1157,2016,4/29/16,BUF,CHI,2017,4,117,0,ReynJo00,Josh Reynolds
1157,2016,4/29/16,CHI,BUF,2016,2,41,0,RaglRe00,Reggie Ragland
1158,2016,4/29/16,BAL,MIA,2016,2,38,0,HowaXa00,Xavien Howard
1158,2016,4/29/16,MIA,BAL,2016,2,42,0,CorrKa00,Kamalei Correa
1158,2016,4/29/16,MIA,BAL,2016,4,107,0,MoorCh00,Chris Moore
1159,2016,4/29/16,BAL,JAX,2016,2,36,0,JackMy00,Myles Jack
1159,2016,4/29/16,JAX,BAL,2016,2,38,0,HowaXa00,Xavien Howard
1159,2016,4/29/16,JAX,BAL,2016,5,146,0,JudoMa00,Matt Judon
1160,2016,4/30/16,CLE,MIA,2016,7,222,0,WallAa00,Aaron Wallace
1160,2016,4/30/16,MIA,CLE,NA,NA,NA,NA,TaylJa01,Jamar Taylor
1160,2016,4/30/16,MIA,CLE,2016,7,249,0,IworPr00,Prince Charles Iworah
1161,2016,4/30/16,MIN,PHI,2016,6,196,0,CounBl00,Blake Countess
1161,2016,4/30/16,MIN,PHI,2016,7,240,0,McCaAl00,Alex McCalister
1161,2016,4/30/16,PHI,MIN,2016,6,188,0,MorgDa01,David Morgan
1162,2016,4/30/16,MIA,MIN,2016,6,196,0,CounBl00,Blake Countess
1162,2016,4/30/16,MIA,MIN,2016,7,227,0,WeatSt00,Stephen Weatherly
1162,2016,4/30/16,MIN,MIA,2016,6,186,0,GranJa00,Jakeem Grant
1163,2016,4/30/16,NYJ,WAS,2017,4,114,0,PeriSa00,Samaje Perine
1163,2016,4/30/16,WAS,NYJ,2016,5,158,0,ShelBr00,Brandon Shell
1164,2016,4/30/16,DEN,TEN,2016,5,157,0,SimsLe00,LeShaun Sims
1164,2016,4/30/16,DEN,TEN,2016,7,253,0,ReedKa00,Kalan Reed
1164,2016,4/30/16,TEN,DEN,2016,6,176,0,JanoAn00,Andy Janovich
1164,2016,4/30/16,TEN,DEN,2017,6,203,0,HendDe01,De'Angelo Henderson
1165,2016,4/30/16,NE,SEA,2016,5,147,0,JeffQu00,Quinton Jefferson
1165,2016,4/30/16,NE,SEA,2016,7,243,0,LawlKe00,Kenny Lawler
1165,2016,4/30/16,SEA,NE,2016,7,225,0,LuciDe00,Devin Lucien
1165,2016,4/30/16,SEA,NE,2017,4,131,0,WiseDe00,Deatrich Wise
1166,2016,4/30/16,MIA,NE,2016,5,147,0,JeffQu00,Quinton Jefferson
1166,2016,4/30/16,NE,MIA,2016,6,196,0,CounBl00,Blake Countess
1166,2016,4/30/16,NE,MIA,2016,6,204,0,LucaJo00,Jordan Lucas
1166,2016,4/30/16,NE,MIA,2016,7,250,0,WrigSc00,Scooby Wright
1167,2016,4/30/16,NO,WAS,2016,5,152,0,IoanMa01,Matthew Ioannidis
1167,2016,4/30/16,NO,WAS,2017,5,154,0,SpriJe00,Jeremy Sprinkle
1167,2016,4/30/16,WAS,NO,2016,4,120,0,OnyeDa00,David Onyemata
1168,2016,4/30/16,CHI,STL,2016,4,117,0,CoopPh00,Pharoh Cooper
1168,2016,4/30/16,CHI,STL,2016,6,206,0,ThomMi04,Mike Thomas
1168,2016,4/30/16,STL,CHI,2016,4,113,0,KwiaNi00,Nick Kwiatkoski
1169,2016,4/30/16,CLE,OAK,2016,4,100,0,CookCo00,Connor Cook
1169,2016,4/30/16,OAK,CLE,2016,4,114,0,LouiRi00,Ricardo Louis
1169,2016,4/30/16,OAK,CLE,2016,5,154,0,PaytJo00,Jordan Payton
1171,2016,8/16/16,PHI,TEN,NA,NA,NA,NA,KellDe00,Dennis Kelly
1171,2016,8/16/16,TEN,PHI,NA,NA,NA,NA,GreeDo00,Dorial Green-Beckham
1172,2016,8/25/16,CLE,NE,NA,NA,NA,NA,MingBa00,Barkevious Mingo
1172,2016,8/25/16,NE,CLE,2017,5,175,0,YancDe00,DeAngelo Yancey
1173,2016,8/27/16,KC,SF,2018,7,240,0,JameRi00,Richie James
1173,2016,8/27/16,SF,KC,NA,NA,NA,NA,AckeKe00,Kenneth Acker
1174,2016,8/29/16,DET,SF,NA,NA,NA,NA,ThomBr02,Brandon Thomas
1174,2016,8/29/16,SF,DET,NA,NA,NA,NA,KerlJe00,Jeremy Kerley
1175,2016,8/29/16,CAR,CLE,NA,NA,NA,NA,RedfKa00,Kasey Redfern
1175,2016,8/29/16,CAR,CLE,2018,4,123,0,SmytDu00,Durham Smythe
1175,2016,8/29/16,CLE,CAR,NA,NA,NA,NA,LeexAn20,Andy Lee
1175,2016,8/29/16,CLE,CAR,2017,7,233,0,ButkHa00,Harrison Butker
1176,2016,8/30/16,MIA,NO,NA,NA,NA,NA,McCaCh00,Chris McCain
1176,2016,8/30/16,NO,MIA,2017,7,NA,1,NA,NA
1177,2016,8/30/16,BUF,GB,2018,7,239,0,BradHu00,Hunter Bradley
1177,2016,8/30/16,GB,BUF,NA,NA,NA,NA,McCrLe01,Lerentee McCray
1178,2016,9/2/16,ARI,KC,2018,7,233,0,MailJo00,Jordan Mailata
1178,2016,9/2/16,KC,ARI,NA,NA,NA,NA,CoopMa00,Marcus Cooper
1179,2016,9/2/16,CLE,PIT,NA,NA,NA,NA,GilbJu00,Justin Gilbert
1179,2016,9/2/16,PIT,CLE,2018,6,202,0,CichJa00,Jack Cichy
1170,2016,9/3/16,MIN,PHI,2017,1,14,0,BarnDe01,Derek Barnett
1170,2016,9/3/16,MIN,PHI,2018,4,130,0,SweaJo00,Josh Sweat
1170,2016,9/3/16,PHI,MIN,NA,NA,NA,NA,BradSa00,Sam Bradford
1180,2016,9/3/16,OAK,SEA,NA,NA,NA,NA,McDoDe01,Dewey McDonald
1180,2016,9/3/16,SEA,OAK,2017,7,244,0,HestTr00,Treyvon Hester
1181,2016,9/3/16,KC,SF,NA,NA,NA,NA,StreRo00,Rod Streater
1181,2016,9/3/16,SF,KC,2019,7,216,0,AlleNi00,Nick Allegretti
1182,2016,9/6/16,NE,PHI,2018,4,131,0,BallKa00,Kalen Ballage
1182,2016,9/6/16,PHI,NE,NA,NA,NA,NA,RoseEr00,Eric Rowe
1183,2016,10/18/16,GB,KC,2018,NA,NA,1,NA,NA
1183,2016,10/18/16,KC,GB,NA,NA,NA,NA,DaviKn00,Knile Davis
1184,2016,10/25/16,DEN,NE,NA,NA,NA,NA,DerbA.00,AJ Derby
1184,2016,10/25/16,NE,DEN,2017,5,163,0,MilaMa00,Matt Milano
1185,2016,10/25/16,DET,NE,NA,NA,NA,NA,VanNKy00,Kyle Van Noy
1185,2016,10/25/16,DET,NE,2017,7,239,0,BrowNo00,Noah Brown
1185,2016,10/25/16,NE,DET,2017,6,215,0,KaayBr00,Brad Kaaya
1186,2016,10/31/16,CLE,NE,2017,3,96,0,GollKe00,Kenny Golladay
1186,2016,10/31/16,NE,CLE,NA,NA,NA,NA,CollJa00,Jamie Collins
1187,2016,11/1/16,DET,TB,2018,NA,NA,1,NA,NA
1187,2016,11/1/16,TB,DET,NA,NA,NA,NA,BankJo00,Johnathan Banks
1188,2017,3/9/17,LA,MIA,NA,NA,NA,NA,HayeWi99,William Hayes
1188,2017,3/9/17,LA,MIA,2017,7,223,0,TuikSt00,Stevie Tu'ikolovatu
1188,2017,3/9/17,MIA,LA,2017,6,206,0,RogeSa00,Sam Rogers
1189,2017,3/9/17,IND,NE,NA,NA,NA,NA,AlleDw00,Dwayne Allen
1189,2017,3/9/17,IND,NE,2017,6,200,0,BisnAd00,Adam Bisnowaty
1189,2017,3/9/17,NE,IND,2017,4,137,0,BannZa00,Zach Banner
1190,2017,3/9/17,JAX,MIA,2018,NA,NA,1,NA,NA
1190,2017,3/9/17,MIA,JAX,NA,NA,NA,NA,AlbeBr20,Branden Albert
1191,2017,3/9/17,JAX,MIA,NA,NA,NA,NA,ThomJu00,Julius Thomas
1191,2017,3/9/17,MIA,JAX,2017,7,240,0,WillMa09,Marquez Williams
1192,2017,3/9/17,CLE,HOU,2017,4,142,0,WatkCa00,Carlos Watkins
1192,2017,3/9/17,HOU,CLE,NA,NA,NA,NA,OsweBr00,Brock Osweiler
1192,2017,3/9/17,HOU,CLE,2017,6,188,0,McGuEl00,Elijah McGuire
1192,2017,3/9/17,HOU,CLE,2018,2,35,0,ChubNi00,Nick Chubb
1193,2017,3/10/17,NE,NO,2017,1,32,0,RamcRy00,Ryan Ramczyk
1193,2017,3/10/17,NE,NO,2017,3,103,0,HendTr00,Trey Hendrickson
1193,2017,3/10/17,NO,NE,NA,NA,NA,NA,CookBr00,Brandin Cooks
1193,2017,3/10/17,NO,NE,2017,4,118,0,HollMa00,Mack Hollins
1194,2017,3/10/17,CAR,NE,NA,NA,NA,NA,EalyKo00,Kony Ealy
1194,2017,3/10/17,CAR,NE,2017,3,72,0,TaylTa00,Taywan Taylor
1194,2017,3/10/17,NE,CAR,2017,2,64,0,MotoTa00,Taylor Moton
1195,2017,4/27/17,CHI,SF,2017,1,3,0,ThomSo00,Solomon Thomas
1195,2017,4/27/17,CHI,SF,2017,3,67,0,KamaAl00,Alvin Kamara
1195,2017,4/27/17,CHI,SF,2017,4,111,0,ThomTe00,Tedric Thompson
1195,2017,4/27/17,CHI,SF,2018,3,70,0,WarnFr00,Fred Warner
1195,2017,4/27/17,SF,CHI,2017,1,2,0,TrubMi00,Mitchell Trubisky
1196,2017,4/27/17,BUF,KC,2017,1,10,0,MahoPa00,Patrick Mahomes
1196,2017,4/27/17,KC,BUF,2017,1,27,0,WhitTr01,Tre'Davious White
1196,2017,4/27/17,KC,BUF,2017,3,91,0,JohnJo10,John Johnson
1196,2017,4/27/17,KC,BUF,2018,1,22,0,EvanRa01,Rashaan Evans
1197,2017,4/27/17,CLE,HOU,2017,1,12,0,WatsDe00,Deshaun Watson
1197,2017,4/27/17,HOU,CLE,2017,1,25,0,PeppJa00,Jabrill Peppers
1197,2017,4/27/17,HOU,CLE,2018,1,4,0,WardDe02,Denzel Ward
1198,2017,4/27/17,ATL,SEA,2017,1,31,0,FostRe00,Reuben Foster
1198,2017,4/27/17,ATL,SEA,2017,3,95,0,HillDe02,Lano Hill
1198,2017,4/27/17,ATL,SEA,2017,7,249,0,CarsCh00,Chris Carson
1198,2017,4/27/17,SEA,ATL,2017,1,26,0,McKiTa00,Takkarist McKinley
1199,2017,4/27/17,CLE,GB,2017,2,33,0,KingKe01,Kevin King
1199,2017,4/27/17,CLE,GB,2017,4,108,0,BiegVi00,Vince Biegel
1199,2017,4/27/17,GB,CLE,2017,1,29,0,NjokDa00,David Njoku
1200,2017,4/27/17,SEA,SF,2017,1,31,0,FostRe00,Reuben Foster
1200,2017,4/27/17,SF,SEA,2017,2,34,0,RobiCa00,Cam Robinson
1200,2017,4/27/17,SF,SEA,2017,4,111,0,ThomTe00,Tedric Thompson
1201,2017,4/28/17,JAX,SEA,2017,2,35,0,McDoMa00,Malik McDowell
1201,2017,4/28/17,JAX,SEA,2017,6,187,0,TysoMi00,Michael Tyson
1201,2017,4/28/17,SEA,JAX,2017,2,34,0,RobiCa00,Cam Robinson
1202,2017,4/28/17,ARI,CHI,2017,2,45,0,ShahAd00,Adam Shaheen
1202,2017,4/28/17,ARI,CHI,2017,4,119,0,CoheTa00,Tarik Cohen
1202,2017,4/28/17,ARI,CHI,2017,6,197,0,ClarJe04,Jeremy Clark
1202,2017,4/28/17,ARI,CHI,2018,4,115,0,IyieJo00,Joel Iyiegbuniwe
1202,2017,4/28/17,CHI,ARI,2017,2,36,0,BakeBu00,Budda Baker
1203,2017,4/28/17,BUF,LA,2017,2,44,0,EverGe00,Gerald Everett
1203,2017,4/28/17,BUF,LA,2017,3,91,0,JohnJo10,John Johnson
1203,2017,4/28/17,LA,BUF,2017,2,37,0,JoneZa00,Zay Jones
1203,2017,4/28/17,LA,BUF,2017,5,149,0,KazeDa00,Damontae Kazee
1204,2017,4/28/17,CIN,MIN,2017,2,41,0,CookDa01,Dalvin Cook
1204,2017,4/28/17,MIN,CIN,2017,2,48,0,MixoJo00,Joe Mixon
1204,2017,4/28/17,MIN,CIN,2017,4,128,0,MaloJo00,Josh Malone
1205,2017,4/28/17,ATL,BUF,2017,2,63,0,DawkDi00,Dion Dawkins
1205,2017,4/28/17,BUF,ATL,2017,3,75,0,RileDu00,Duke Riley
1205,2017,4/28/17,BUF,ATL,2017,5,149,0,KazeDa00,Damontae Kazee
1205,2017,4/28/17,BUF,ATL,2017,5,156,0,HillBr02,Brian Hill
1206,2017,4/28/17,NO,SF,2017,7,229,0,ColbAd00,Adrian Colbert
1206,2017,4/28/17,NO,SF,2018,2,59,0,GuicDe00,Derrius Guice
1206,2017,4/28/17,SF,NO,2017,3,67,0,KamaAl00,Alvin Kamara
1207,2017,4/28/17,MIN,NYJ,2017,3,79,0,StewAr00,ArDarius Stewart
1207,2017,4/28/17,MIN,NYJ,2017,5,160,0,JohnRo06,Roderick Johnson
1207,2017,4/28/17,NYJ,MIN,2017,3,70,0,ElflPa00,Pat Elflein
1208,2017,4/28/17,NE,TEN,2017,3,72,0,TaylTa00,Taywan Taylor
1208,2017,4/28/17,NE,TEN,2017,6,200,0,BisnAd00,Adam Bisnowaty
1208,2017,4/28/17,TEN,NE,2017,3,83,0,RiveDe00,Derek Rivers
1208,2017,4/28/17,TEN,NE,2017,4,124,0,ReevJa00,Jalen Reeves-Maybin
1209,2017,4/28/17,ARI,CAR,2017,3,77,0,HallDa01,Daeshon Hall
1209,2017,4/28/17,CAR,ARI,2017,3,98,0,WillCh05,Chad Williams
1209,2017,4/28/17,CAR,ARI,2017,4,115,0,JohnDo03,Dorian Johnson
1210,2017,4/28/17,DET,NE,2017,3,85,0,GarcAn00,Antonio Garcia
1210,2017,4/28/17,NE,DET,2017,3,96,0,GollKe00,Kenny Golladay
1210,2017,4/28/17,NE,DET,2017,4,124,0,ReevJa00,Jalen Reeves-Maybin
1211,2017,4/28/17,KC,MIN,2017,3,104,0,BeatC.00,C.J. Beathard
1211,2017,4/28/17,KC,MIN,2017,4,132,0,PumpDo00,Donnel Pumphrey
1211,2017,4/28/17,KC,MIN,2017,7,245,0,TochJa00,Jack Tocho
1211,2017,4/28/17,MIN,KC,2017,3,86,0,HuntKa00,Kareem Hunt
1212,2017,4/28/17,MIN,SF,2017,3,104,0,BeatC.00,C.J. Beathard
1212,2017,4/28/17,SF,MIN,2017,4,109,0,JohnJa09,Jaleel Johnson
1212,2017,4/28/17,SF,MIN,2017,7,219,0,ColeSt00,Stacy Coley
1213,2017,4/28/17,NYJ,TB,2017,3,107,0,BeckKe00,Kendell Beckwith
1213,2017,4/28/17,TB,NYJ,2017,4,125,0,EbukSa00,Samson Ebukam
1213,2017,4/28/17,TB,NYJ,2017,6,204,0,JoneDe02,Derrick Jones
1214,2017,4/28/17,KC,NE,NA,NA,NA,NA,O'ShJa00,James O'Shaughnessy
1214,2017,4/28/17,KC,NE,2017,6,216,0,WhitMa03,Marquez White
1214,2017,4/28/17,NE,KC,2017,5,183,0,EligUk00,Ukeme Eligwe
1215,2017,4/29/17,DEN,SF,NA,NA,NA,NA,BibbKa00,Kapri Bibbs
1215,2017,4/29/17,DEN,SF,2017,5,177,0,TaylTr02,Trent Taylor
1215,2017,4/29/17,SF,DEN,2018,4,109,0,ApkeTr00,Troy Apke
1216,2017,4/29/17,CHI,LA,2017,4,117,0,ReynJo00,Josh Reynolds
1216,2017,4/29/17,CHI,LA,2017,6,197,0,ClarJe04,Jeremy Clark
1216,2017,4/29/17,LA,CHI,2017,4,112,0,JackEd01,Eddie Jackson
1217,2017,4/29/17,IND,SF,2017,4,121,0,WillJo12,Joe Williams
1217,2017,4/29/17,SF,IND,2017,4,143,0,MackMa00,Marlon Mack
1217,2017,4/29/17,SF,IND,2017,5,161,0,WalkAn01,Anthony Walker
1218,2017,4/29/17,LA,NYJ,2017,4,141,0,HansCh00,Chad Hansen
1218,2017,4/29/17,LA,NYJ,2017,6,197,0,ClarJe04,Jeremy Clark
1218,2017,4/29/17,NYJ,LA,2017,4,125,0,EbukSa00,Samson Ebukam
1219,2017,4/29/17,CLE,DEN,2017,5,145,0,ButtJa00,Jake Butt
1219,2017,4/29/17,CLE,DEN,2017,5,175,0,YancDe00,DeAngelo Yancey
1219,2017,4/29/17,DEN,CLE,2017,4,126,0,WilsHo00,Howard Wilson
1219,2017,4/29/17,DEN,CLE,2017,7,252,0,DayeMa00,Matthew Dayes
1220,2017,4/29/17,MIN,PHI,2017,4,132,0,PumpDo00,Donnel Pumphrey
1220,2017,4/29/17,PHI,MIN,2017,4,139,0,ChesJe00,Jehu Chesson
1220,2017,4/29/17,PHI,MIN,2017,7,230,0,HarvJo01,Josh Harvey-Clemons
1221,2017,4/29/17,KC,MIN,2017,5,170,0,AdamRo01,Rodney Adams
1221,2017,4/29/17,KC,MIN,2017,5,180,0,IsidDa00,Danny Isidora
1221,2017,4/29/17,MIN,KC,2017,4,139,0,ChesJe00,Jehu Chesson
1222,2017,4/29/17,PHI,TEN,2017,5,155,0,BrowJa06,Jayon Brown
1222,2017,4/29/17,TEN,PHI,2017,5,164,0,AsiaIs00,Isaac Asiata
1222,2017,4/29/17,TEN,PHI,2017,6,214,0,QualEl00,Elijah Qualls
1223,2017,4/29/17,CLE,NYJ,2017,5,181,0,DonaDy00,Dylan Donahue
1223,2017,4/29/17,CLE,NYJ,2017,6,188,0,McGuEl00,Elijah McGuire
1223,2017,4/29/17,NYJ,CLE,2017,5,160,0,JohnRo06,Roderick Johnson
1223,2017,4/29/17,NYJ,CLE,2017,7,224,0,GonzZa00,Zane Gonzalez
1224,2017,4/29/17,MIA,PHI,2017,5,166,0,GibsSh00,Shelton Gibson
1224,2017,4/29/17,MIA,PHI,2017,5,184,0,GerrNa00,Nathan Gerry
1224,2017,4/29/17,PHI,MIA,2017,5,164,0,AsiaIs00,Isaac Asiata
1224,2017,4/29/17,PHI,MIA,2017,6,194,0,TaylVi00,Vincent Taylor
1225,2017,4/29/17,DEN,GB,2017,5,175,0,YancDe00,DeAngelo Yancey
1225,2017,4/29/17,DEN,GB,2017,7,238,0,MaysDe00,Devante Mays
1225,2017,4/29/17,GB,DEN,2017,5,172,0,McKeIs00,Isaiah McKenzie
1226,2017,4/29/17,DAL,NYJ,2018,5,157,0,ConkTy00,Tyler Conklin
1226,2017,4/29/17,NYJ,DAL,2017,6,191,0,WoodXa00,Xavier Woods
1227,2017,4/29/17,MIN,WAS,2017,6,199,0,RoulCh00,Chase Roullier
1227,2017,4/29/17,MIN,WAS,2017,7,230,0,HarvJo01,Josh Harvey-Clemons
1227,2017,4/29/17,WAS,MIN,2017,6,201,0,HodgBu00,Bucky Hodges
1227,2017,4/29/17,WAS,MIN,2017,7,220,0,OdenIf00,Ifeadi Odenigbo
1228,2017,4/29/17,NYG,TEN,2017,6,207,0,WilsBr01,Brandon Wilson
1228,2017,4/29/17,NYG,TEN,2017,7,241,0,MuhaKh00,Khalfani Muhammad
1228,2017,4/29/17,TEN,NYG,2017,6,200,0,BisnAd00,Adam Bisnowaty
1229,2017,4/29/17,CIN,TEN,2017,6,217,0,LeviCo00,Corey Levin
1229,2017,4/29/17,CIN,TEN,2017,7,227,0,CarrJo00,Josh Carraway
1229,2017,4/29/17,TEN,CIN,2017,6,207,0,WilsBr01,Brandon Wilson
1230,2017,4/29/17,ARI,OAK,2017,7,221,0,LuanSh00,Shalom Luani
1230,2017,4/29/17,ARI,OAK,2017,7,231,0,WareJy00,Jylan Ware
1230,2017,4/29/17,OAK,ARI,2017,6,208,0,FordRu00,Rudy Ford
1231,2017,4/29/17,DAL,NE,2017,6,211,0,McDeCo00,Conor McDermott
1231,2017,4/29/17,NE,DAL,2017,6,216,0,WhitMa03,Marquez White
1231,2017,4/29/17,NE,DAL,2017,7,239,0,BrowNo00,Noah Brown
1232,2017,4/29/17,MIA,TB,2017,7,223,0,TuikSt00,Stevie Tu'ikolovatu
1232,2017,4/29/17,TB,MIA,2017,7,237,0,FordIs00,Isaiah Ford
1232,2017,4/29/17,TB,MIA,2018,7,223,0,TaylJu00,Jullian Taylor
1233,2017,6/1/17,CLE,NYJ,NA,NA,NA,NA,DaviDe00,DeMario Davis
1233,2017,6/1/17,NYJ,CLE,NA,NA,NA,NA,PryoCa00,Calvin Pryor
1234,2017,6/15/17,DET,LA,2018,6,194,0,GageRu00,Russell Gage
1234,2017,6/15/17,LA,DET,NA,NA,NA,NA,RobiGr01,Greg Robinson
1235,2017,7/26/17,DEN,PHI,2019,7,222,0,WhytKe00,Kerrith Whyte
1235,2017,7/26/17,PHI,DEN,NA,NA,NA,NA,BarbAl20,Allen Barbre
1236,2017,7/26/17,BUF,LAC,NA,NA,NA,NA,JoneCa01,Cardale Jones
1241,2017,10/10/17,ARI,NO,2017,6,NA,0,NA,NA
1237,2017,7/28/17,KC,SEA,NA,NA,NA,NA,AlexD.00,DJ Alexander
1237,2017,7/28/17,SEA,KC,NA,NA,NA,NA,PierKe00,Kevin Pierre-Louis
1238,2017,8/11/17,BUF,LA,NA,NA,NA,NA,WatkSa00,Sammy Watkins
1238,2017,8/11/17,BUF,LA,2018,6,195,0,JoseSe00,Sebastian Joseph
1238,2017,8/11/17,LA,BUF,NA,NA,NA,NA,GainE.00,EJ Gaines
1238,2017,8/11/17,LA,BUF,2018,2,56,0,DawsDu00,Duke Dawson
