league_id,player,player_id,season,season_position
1,Jarvis Landry,8698,2022,WR
1,Justin Britt,8699,2022,C
1,Morgan Moses,8701,2022,T
1,Billy Turner,8702,2022,T
1,Christian Kirksey,8706,2022,LB
1,Gabe Jackson,8716,2022,G
1,John Brown,8726,2022,WR
1,Trai Turner,8727,2022,G
1,Michael Schofield III,8730,2022,G
1,Jerick McKinnon,8731,2022,HB
1,Richard Rodgers,8733,2022,TE
1,Justin Ellis,8742,2022,DI
1,DaQuan Jones,8747,2022,DI
1,Logan Thomas,8755,2022,TE
1,Dontae Johnson,8764,2022,CB
1,Kevin Pierre-Louis,8767,2022,LB
1,Brent Urban,8769,2022,DI
1,Cameron Fleming,8775,2022,T
1,Corey Linsley,8796,2022,C
1,Devon Kennard,8809,2022,ED
1,Pat O'Donnell,8826,2022,P
1,Laurent Duvernay-Tardif,8834,2022,G
1,Garrett Gilbert,8848,2022,QB
1,T.J. Carrie,8853,2022,CB
1,Shelby Harris,8869,2022,DI
1,Charles Leno Jr.,8880,2022,T
1,Terrance Mitchell,8888,2022,CB
1,Cairo Santos,8932,2022,K
1,Casey Kreiter,8959,2022,LS
1,Josh Wells,8968,2022,T
1,Denico Autry,8982,2022,ED
1,Chris Boswell,8990,2022,K
1,Willie Snead IV,8999,2022,WR
1,Shaquil Barrett,9000,2022,ED
1,James Hurst,9001,2022,T
1,Christian Jones,9020,2022,ED
1,Cornelius Lucas,9025,2022,T
1,Kerry Hyder,9045,2022,DI
1,Josh Andrews,9068,2022,G
1,Andrew Norwell,9126,2022,G
1,Jonotthan Harrison,9132,2022,G
1,Tyler Ott,9174,2022,LS
1,Adrian Phillips,9177,2022,S
1,Damien Williams,9205,2022,HB
1,Cameron Brate,9207,2022,TE
1,Justin McCray,9234,2022,G
1,C.J. Goodwin,9243,2022,CB
1,Daniel Sorensen,9253,2022,S
1,Tyler Shatley,9257,2022,G
1,James Ferentz,9258,2022,C
1,Joe Thomas,9272,2022,LB
1,Michael Palardy,9277,2022,P
1,Matt Feiler,9289,2022,G
1,Keith Smith,9302,2022,FB
1,Tyler Larsen,9304,2022,C
1,Mike Pennel,9316,2022,DI
1,K'Waun Williams,9332,2022,CB
1,Jameis Winston,9434,2022,QB
1,Marcus Mariota,9435,2022,QB
1,Dante Fowler Jr.,9436,2022,ED
1,Amari Cooper,9437,2022,WR
1,Brandon Scherff,9438,2022,G
1,Leonard Williams,9439,2022,DI
1,Kevin White,9440,2022,WR
1,Danny Shelton,9445,2022,DI
1,Andrus Peat,9446,2022,G
1,DeVante Parker,9447,2022,WR
1,Melvin Gordon III,9448,2022,HB
1,Arik Armstead,9450,2022,DI
1,Marcus Peters,9451,2022,CB
1,Cam Erving,9452,2022,T
1,Nelson Agholor,9453,2022,WR
1,Cedric Ogbuehi,9454,2022,T
1,Bud Dupree,9455,2022,ED
1,D.J. Humphries,9457,2022,T
1,Shaq Thompson,9458,2022,LB
1,Breshad Perriman,9459,2022,WR
1,Laken Tomlinson,9461,2022,G
1,Phillip Dorsett,9462,2022,WR
1,Landon Collins,9466,2022,S
1,Donovan Smith,9467,2022,T
1,Mario Edwards Jr.,9468,2022,ED
1,Preston Smith,9471,2022,ED
1,Eric Kendricks,9478,2022,LB
1,Eric Rowe,9480,2022,S
1,Denzel Perryman,9481,2022,LB
1,Mitch Morse,9482,2022,C
1,Ronald Darby,9483,2022,CB
1,Jordan Phillips,9485,2022,DI
1,Ameer Abdullah,9487,2022,HB
1,Maxx Williams,9488,2022,TE
1,Rob Havenstein,9490,2022,T
1,Markus Golden,9491,2022,ED
1,Randy Gregory,9493,2022,ED
1,Frank Clark,9496,2022,ED
1,A.J. Cann,9500,2022,G
1,Tyler Lockett,9502,2022,WR
1,Hroniss Grasu,9504,2022,G
1,Tevin Coleman,9506,2022,HB
1,Chris Conley,9509,2022,WR
1,Duke Johnson Jr.,9510,2022,HB
1,P.J. Williams,9511,2022,S
1,John Miller,9514,2022,G
1,Jordan Hicks,9517,2022,LB
1,Tyler Kroft,9518,2022,TE
1,David Johnson,9519,2022,HB
1,Danielle Hunter,9521,2022,ED
1,Carl Davis,9523,2022,DI
1,Henry Anderson,9526,2022,ED
1,Ty Montgomery,9527,2022,HB
1,Steven Nelson,9531,2022,CB
1,Angelo Blackson,9533,2022,DI
1,Trey Flowers,9534,2022,ED
1,Jamison Crowder,9538,2022,WR
1,Blake Bell,9550,2022,TE
1,Za'Darius Smith,9555,2022,ED
1,Kwon Alexander,9557,2022,LB
1,Mike Davis,9559,2022,HB
1,Damien Wilson,9560,2022,LB
1,Jon Feliciano,9561,2022,C
1,Shaq Mason,9564,2022,G
1,Max Garcia,9566,2022,G
1,Mark Glowinski,9567,2022,G
1,Grady Jarrett,9570,2022,DI
1,Adrian Amos,9575,2022,S
1,MyCole Pruitt,9576,2022,TE
1,Bobby McCain,9578,2022,S
1,Stefon Diggs,9579,2022,WR
1,Brett Hundley,9580,2022,QB
1,Tyeler Davison,9587,2022,DI
1,C.J. Uzomah,9590,2022,TE
1,Jesse James,9593,2022,TE
1,Bradley Pinion,9598,2022,P
1,Joe Cardona,9599,2022,LS
1,Michael Burton,9601,2022,FB
1,David Mayo,9602,2022,LB
1,Nick Boyle,9604,2022,TE
1,Quandre Diggs,9633,2022,S
1,Darren Waller,9637,2022,TE
1,Christian Ringo,9643,2022,DI
1,Christian Covington,9649,2022,DI
1,Rakeem Nunez-Roches,9650,2022,DI
1,Austin Reiter,9655,2022,C
1,Bobby Hart,9659,2022,G
1,Trent Brown,9677,2022,T
1,Geoff Swaim,9679,2022,TE
1,Trevor Siemian,9683,2022,QB
1,La'el Collins,9719,2022,T
1,Raheem Mostert,9783,2022,HB
1,Eric Tomlinson,9786,2022,TE
1,Chris Reed,9830,2022,C
1,Neville Hewitt,9836,2022,LB
1,DeAndre Carter,9859,2022,WR
1,Troy Hill,9881,2022,CB
1,Jake Kumerow,9883,2022,WR
1,DeShawn Williams,9891,2022,DI
1,Justin Coleman,9892,2022,CB
1,Anthony Harris,9895,2022,S
1,Taylor Heinicke,9896,2022,QB
1,Malcolm Brown,9902,2022,HB
1,David Andrews,9948,2022,C
1,Damiere Byrd,9964,2022,WR
1,Dean Marlowe,9966,2022,S
1,Jesse Davis,9989,2022,T
1,Alex Singleton,9994,2022,LB
1,Bryce Callahan,10000,2022,CB
1,Rick Lovato,10007,2022,LS
1,Kendall Lamm,10017,2022,T
1,Greg Mancz,10019,2022,C
1,Josh Lambo,10133,2022,K
1,T.Y. McGill,10156,2022,DI
1,Daniel Munyer,10174,2022,C
1,Jason Myers,10207,2022,K
1,Chris Manhertz,10211,2022,TE
1,Efe Obada,10235,2022,ED
1,Erik Harris,10346,2022,S
1,Jared Goff,10635,2022,QB
1,Carson Wentz,10636,2022,QB
1,Joey Bosa,10637,2022,ED
1,Ezekiel Elliott,10638,2022,HB
1,Jalen Ramsey,10639,2022,CB
1,Ronnie Stanley,10640,2022,T
1,DeForest Buckner,10641,2022,DI
1,Jack Conklin,10642,2022,T
1,Leonard Floyd,10643,2022,ED
1,Eli Apple,10644,2022,CB
1,Sheldon Rankins,10646,2022,DI
1,Laremy Tunsil,10647,2022,T
1,Taylor Decker,10650,2022,T
1,Keanu Neal,10651,2022,S
1,Ryan Kelly,10652,2022,C
1,Shaq Lawson,10653,2022,ED
1,Laquon Treadwell,10657,2022,WR
1,William Jackson III,10658,2022,CB
1,Artie Burns,10659,2022,CB
1,Kenny Clark,10661,2022,DI
1,Vernon Butler,10664,2022,DI
1,Germain Ifedi,10665,2022,T
1,Emmanuel Ogbah,10666,2022,ED
1,Jaylon Smith,10668,2022,LB
1,Hunter Henry,10669,2022,TE
1,Myles Jack,10670,2022,LB
1,Chris Jones,10671,2022,DI
1,Xavien Howard,10672,2022,CB
1,Sterling Shepard,10674,2022,WR
1,Reggie Ragland,10675,2022,LB
1,Austin Johnson,10677,2022,DI
1,Jihad Ward,10678,2022,ED
1,Derrick Henry,10679,2022,HB
1,A'Shawn Robinson,10680,2022,DI
1,Michael Thomas,10681,2022,WR
1,Jarran Reed,10683,2022,DI
1,Nick Martin,10684,2022,C
1,Deion Jones,10686,2022,LB
1,Mackensie Alexander,10688,2022,CB
1,Tyler Boyd,10689,2022,WR
1,Cody Whitehair,10690,2022,G
1,Vonn Bell,10695,2022,S
1,James Bradberry,10696,2022,CB
1,Adam Gotsis,10697,2022,DI
1,Kevin Byard,10698,2022,S
1,Carl Nassib,10699,2022,ED
1,Maliek Collins,10701,2022,DI
1,Will Redmond,10702,2022,S
1,Yannick Ngakoue,10703,2022,ED
1,Jonathan Bullard,10706,2022,DI
1,Kenyan Drake,10707,2022,HB
1,Daryl Worley,10711,2022,CB
1,Joe Thuney,10712,2022,G
1,Isaac Seumalo,10713,2022,G
1,Austin Hooper,10715,2022,TE
1,Le'Raven Clark,10716,2022,T
1,Kendall Fuller,10718,2022,CB
1,Nick Vigil,10721,2022,LB
1,Javon Hargrave,10723,2022,DI
1,Jacoby Brissett,10725,2022,QB
1,Nick Vannett,10728,2022,TE
1,Graham Glasgow,10729,2022,C
1,Justin Simmons,10732,2022,S
1,Joe Schobert,10733,2022,LB
1,Eric Murray,10740,2022,S
1,Chris Moore,10741,2022,WR
1,Ryan Smith,10742,2022,CB
1,Tyler Higbee,10744,2022,TE
1,Miles Killebrew,10745,2022,LB
1,Nick Kwiatkoski,10747,2022,LB
1,De'Vondre Campbell,10749,2022,LB
1,Hassan Ridgeway,10750,2022,DI
1,Pharoh Cooper,10751,2022,WR
1,Juston Burris,10752,2022,S
1,David Onyemata,10754,2022,DI
1,Andrew Billings,10756,2022,DI
1,Deon Bush,10758,2022,S
1,Demarcus Robinson,10760,2022,WR
1,Blake Martinez,10765,2022,LB
1,Dak Prescott,10769,2022,QB
1,Dean Lowry,10771,2022,DI
1,Connor McGovern,10778,2022,C
1,Matthew Judon,10780,2022,ED
1,Quinton Jefferson,10781,2022,DI
1,Jordan Howard,10784,2022,HB
1,Matt Ioannidis,10786,2022,DI
1,Joe Haeg,10789,2022,T
1,Jonathan Williams,10790,2022,HB
1,Brandon Shell,10792,2022,T
1,Halapoulivaati Vaitai,10798,2022,G
1,Tyreek Hill,10799,2022,WR
1,D.J. Reader,10800,2022,DI
1,Rashard Higgins,10806,2022,WR
1,DeAndre Houston-Carson,10819,2022,S
1,Nate Sudfeld,10821,2022,QB
1,Anthony Brown,10823,2022,CB
1,Wes Schweitzer,10829,2022,C
1,Derek Watt,10832,2022,FB
1,Brandon Allen,10835,2022,QB
1,Mike Thomas,10840,2022,WR
1,Jeff Driskel,10841,2022,QB
1,Kamu Grugier-Hill,10842,2022,LB
1,Elandon Roberts,10848,2022,LB
1,Kevon Seymour,10852,2022,CB
1,Will Parks,10853,2022,S
1,Ted Karras,10855,2022,C
1,Riley Dixon,10862,2022,P
1,Jalen Mills,10867,2022,CB
1,Dwayne Washington,10870,2022,HB
1,Jayron Kearse,10878,2022,S
1,Clayton Fejedelem,10879,2022,S
1,Tyler Matakevich,10880,2022,LB
1,Austin Blythe,10882,2022,C
1,Mike Hilton,10898,2022,CB
1,Chester Rogers,10918,2022,WR
1,Luke Rhodes,10940,2022,LS
1,Matthias Farley,10953,2022,S
1,Reid Ferguson,10965,2022,LS
1,Justin Zimmer,10975,2022,DI
1,Marken Michel,10980,2022,WR
1,Justin Murray,11022,2022,T
1,Kyle Peko,11027,2022,DI
1,Kalif Raymond,11028,2022,WR
1,J.D. McKissic,11047,2022,HB
1,J.P. Holtz,11062,2022,TE
1,Marcus Johnson,11074,2022,WR
1,Wil Lutz,11096,2022,K
1,Michael Pierce,11101,2022,DI
1,Matt Skura,11102,2022,G
1,Alex Erickson,11107,2022,WR
1,Jake Brendel,11117,2022,C
1,Charles Washington,11137,2022,S
1,Stephen Anderson,11160,2022,TE
1,Ka'imi Fairbairn,11161,2022,K
1,Brennan Scarlett,11169,2022,ED
1,Taylor Bertolet,11182,2022,K
1,Morgan Fox,11184,2022,DI
1,Cory Littleton,11190,2022,LB
1,Jonathan Jones,11217,2022,CB
1,Andrew Adams,11240,2022,S
1,Romeo Okwara,11250,2022,ED
1,Chosen Anderson,11254,2022,WR
1,Brandin Bryant,11280,2022,DI
1,George Fant,11282,2022,T
1,Antwaun Woods,11332,2022,DI
1,Roy Robertson-Harris,11341,2022,DI
1,C.J. Ham,11347,2022,FB
1,Antonio Hamilton,11353,2022,CB
1,Zach Wood,11414,2022,LS
1,Lucas Patrick,11435,2022,G
1,Garrett Griffin,11439,2022,TE
1,Zach Triner,11518,2022,LS
1,Taybor Pepper,11748,2022,LS
1,Myles Garrett,11756,2022,ED
1,Mitchell Trubisky,11757,2022,QB
1,Solomon Thomas,11758,2022,DI
1,Leonard Fournette,11759,2022,HB
1,Corey Davis,11760,2022,WR
1,Jamal Adams,11761,2022,S
1,Mike Williams,11762,2022,WR
1,Christian McCaffrey,11763,2022,HB
1,Patrick Mahomes,11765,2022,QB
1,Marshon Lattimore,11766,2022,CB
1,Deshaun Watson,11767,2022,QB
1,Haason Reddick,11768,2022,ED
1,Derek Barnett,11769,2022,ED
1,Malik Hooker,11770,2022,S
1,Marlon Humphrey,11771,2022,CB
1,Jonathan Allen,11772,2022,DI
1,Adoree' Jackson,11773,2022,CB
1,O.J. Howard,11774,2022,TE
1,Garett Bolles,11775,2022,T
1,Jarrad Davis,11776,2022,LB
1,Charles Harris,11777,2022,ED
1,Evan Engram,11778,2022,TE
1,Jabrill Peppers,11780,2022,S
1,Takkarist McKinley,11781,2022,ED
1,Tre'Davious White,11782,2022,CB
1,Taco Charlton,11783,2022,ED
1,David Njoku,11784,2022,TE
1,T.J. Watt,11785,2022,ED
1,Ryan Ramczyk,11787,2022,T
1,Cam Robinson,11789,2022,T
1,Budda Baker,11791,2022,S
1,Zay Jones,11792,2022,WR
1,Forrest Lamp,11793,2022,G
1,Marcus Maye,11794,2022,S
1,Curtis Samuel,11795,2022,WR
1,Dalvin Cook,11796,2022,HB
1,Marcus Williams,11797,2022,S
1,Sidney Jones,11798,2022,CB
1,Gerald Everett,11799,2022,TE
1,Quincy Wilson,11801,2022,CB
1,Tyus Bowser,11802,2022,ED
1,Joe Mixon,11803,2022,HB
1,Ryan Anderson,11804,2022,ED
1,Justin Evans,11805,2022,S
1,DeMarcus Walker,11806,2022,DI
1,Teez Tabor,11808,2022,S
1,Raekwon McMillan,11809,2022,LB
1,Dalvin Tomlinson,11810,2022,DI
1,Zach Cunningham,11812,2022,LB
1,Ethan Pocic,11813,2022,C
1,Tanoh Kpassagnon,11814,2022,ED
1,Chidobe Awuzie,11815,2022,CB
1,Josh Jones,11816,2022,S
1,JuJu Smith-Schuster,11817,2022,WR
1,Dion Dawkins,11818,2022,T
1,Taylor Moton,11819,2022,T
1,Larry Ogunjobi,11820,2022,DI
1,Ahkello Witherspoon,11821,2022,CB
1,Alvin Kamara,11822,2022,HB
1,Dawuane Smoot,11823,2022,ED
1,Cooper Kupp,11824,2022,WR
1,Pat Elflein,11825,2022,C
1,Dan Feeney,11826,2022,G
1,Jordan Willis,11828,2022,ED
1,Chris Wormley,11829,2022,DI
1,Duke Riley,11830,2022,LB
1,Alex Anzalone,11831,2022,LB
1,Tarell Basham,11835,2022,ED
1,Fabian Moreau,11836,2022,CB
1,Chris Godwin,11839,2022,WR
1,Kareem Hunt,11841,2022,HB
1,Davis Webb,11842,2022,QB
1,D'Onta Foreman,11844,2022,HB
1,Shaquill Griffin,11845,2022,CB
1,Jourdan Lewis,11846,2022,CB
1,John Johnson III,11847,2022,S
1,Montravius Adams,11848,2022,DI
1,Cameron Sutton,11850,2022,CB
1,Kenny Golladay,11851,2022,WR
1,Rasul Douglas,11854,2022,CB
1,Jonnu Smith,11855,2022,TE
1,Trey Hendrickson,11858,2022,ED
1,C.J. Beathard,11859,2022,QB
1,James Conner,11860,2022,HB
1,Jaleel Johnson,11864,2022,DI
1,Eddie Jackson,11867,2022,S
1,Rayshawn Jenkins,11868,2022,S
1,Samaje Perine,11869,2022,HB
1,Carl Lawson,11871,2022,ED
1,Josh Reynolds,11872,2022,WR
1,Mack Hollins,11873,2022,WR
1,Jalen Reeves-Maybin,11879,2022,LB
1,Samson Ebukam,11880,2022,ED
1,David Sharpe,11884,2022,T
1,Deatrich Wise Jr.,11886,2022,ED
1,Jamaal Williams,11889,2022,HB
1,Joshua Dobbs,11890,2022,QB
1,Sean Harlow,11891,2022,C
1,Wayne Gallman,11895,2022,HB
1,Carlos Watkins,11897,2022,DI
1,Marlon Mack,11898,2022,HB
1,Grover Stewart,11899,2022,DI
1,George Kittle,11901,2022,TE
1,Damontae Kazee,11904,2022,S
1,Desmond King II,11906,2022,CB
1,Jake Elliott,11908,2022,K
1,Jayon Brown,11910,2022,LB
1,Nate Hairston,11913,2022,CB
1,Jermaine Eluemunor,11914,2022,T
1,Anthony Walker,11916,2022,LB
1,Matt Milano,11918,2022,LB
1,Jamal Agnew,11920,2022,WR
1,Nathan Peterman,11926,2022,QB
1,Isaiah McKenzie,11927,2022,WR
1,Eric Saubert,11929,2022,TE
1,Trent Taylor,11932,2022,WR
1,Davon Godchaux,11934,2022,DI
1,Aaron Jones,11937,2022,HB
1,Nathan Gerry,11940,2022,LB
1,Chuck Clark,11941,2022,S
1,Tanzel Smart,11944,2022,DI
1,Xavier Woods,11946,2022,S
1,Alex Armah,11948,2022,FB
1,Vincent Taylor,11949,2022,DI
1,Tanner Vallejo,11950,2022,LB
1,Al-Quadin Muhammad,11951,2022,ED
1,D.J. Jones,11953,2022,DI
1,Chase Roullier,11954,2022,C
1,Jeremiah Ledbetter,11960,2022,DI
1,Rudy Ford,11963,2022,S
1,Conor McDermott,11966,2022,T
1,Corey Levin,11972,2022,C
1,Ifeadi Odenigbo,11975,2022,ED
1,Isaac Rochell,11980,2022,ED
1,Adrian Colbert,11983,2022,S
1,Elijah Lee,11987,2022,LB
1,Harrison Butker,11988,2022,K
1,Noah Brown,11993,2022,WR
1,Kyle Fuller,11998,2022,C
1,Patrick O'Connor,12005,2022,DI
1,Mason Schreck,12007,2022,TE
1,Chris Odom,12031,2022,ED
1,Michael Davis,12040,2022,CB
1,Younghoe Koo,12042,2022,K
1,Aviante Collins,12049,2022,T
1,Jacob Hollister,12051,2022,TE
1,Cody Hollister,12052,2022,WR
1,Greg Mabin,12068,2022,CB
1,Mo Alie-Cox,12078,2022,TE
1,C.J. Board,12088,2022,WR
1,Josh Tupou,12093,2022,DI
1,Taysom Hill,12112,2022,TE
1,Adam Pankey,12114,2022,T
1,Thomas Hennessy,12124,2022,LS
1,Rigoberto Sanchez,12130,2022,P
1,P.J. Walker,12134,2022,QB
1,Marcus Kemp,12137,2022,WR
1,Austin Ekeler,12164,2022,HB
1,Rashaad Coward,12168,2022,G
1,Tanner Gentry,12170,2022,WR
1,Alex Barrett,12183,2022,ED
1,Storm Norton,12188,2022,T
1,Robert Tonyan,12193,2022,TE
1,Johnny Mundt,12206,2022,TE
1,Matt Haack,12212,2022,P
1,Arthur Maulet,12224,2022,CB
1,Calvin Munson,12236,2022,LB
1,Pharaoh Brown,12247,2022,TE
1,Corey Clement,12253,2022,HB
1,Cameron Johnston,12255,2022,P
1,Greg Ward,12258,2022,WR
1,Jordan Roos,12266,2022,G
1,Kendrick Bourne,12270,2022,WR
1,Matt Breida,12271,2022,HB
1,Nick Mullens,12282,2022,QB
1,Zach Pascal,12303,2022,WR
1,Dan Skipper,12307,2022,G
1,Joe Jones,12321,2022,LB
1,Cooper Rush,12324,2022,QB
1,Dare Ogunbowale,12329,2022,HB
1,Andrew Wylie,12333,2022,T
1,Caleb Johnson,12488,2022,LB
1,Shane Buechele,12659,2022,QB
1,Phillip Lindsay,12660,2022,HB
1,Sione Takitaki,12666,2022,LB
1,Quenton Nelson,12954,2022,G
1,Darrel Williams,13014,2022,HB
1,Sam Mustipher,13026,2022,C
1,Tristan Vizcaino,13076,2022,K
1,Penny Hart,13534,2022,WR
1,Austin Seibert,13701,2022,K
1,Jarrett Stidham,13725,2022,QB
1,Joshua Kelley,13750,2022,HB
1,Giovanni Ricci,13756,2022,TE
1,Chandler Brewer,13976,2022,G
1,Alexander Johnson,15267,2022,LB
1,Sam Eguavoen,15301,2022,LB
1,Jake Luton,17287,2022,QB
1,Justin Hardee,18348,2022,CB
1,Zack Johnson,18569,2022,T
1,Jonathan Ledbetter,18645,2022,DI
1,Scott Daly,18793,2022,LS
1,Christian Kuntz,20035,2022,LS
1,Ross Dwelley,20994,2022,TE
1,Kemoko Turay,21702,2022,ED
1,Tim Boyle,21956,2022,QB
1,Raleigh Webb,22373,2022,WR
1,James Robinson,22425,2022,HB
1,Tanner Conner,22777,2022,TE
1,Greg Joseph,22842,2022,K
1,Cole Strange,22976,2022,G
1,Kwamie Lassiter II,23226,2022,WR
1,Hunter Bradley,23250,2022,LS
1,K.J. Osborn,23503,2022,WR
1,Scott Quessenberry,23918,2022,C
1,Sam Kamara,24176,2022,ED
1,Dylan Cole,24304,2022,LB
1,Trent Scott,24481,2022,T
1,Nathan Shepherd,24614,2022,DI
1,Foyesade Oluokun,24904,2022,LB
1,Samori Toure,25276,2022,WR
1,Deionte Thompson,25444,2022,S
1,Levi Wallace,25445,2022,CB
1,Anfernee Jennings,25449,2022,ED
1,Tytus Howard,25472,2022,T
1,J.J. Taylor,25512,2022,HB
1,Dane Cruikshank,25546,2022,S
1,Darius Slayton,25578,2022,WR
1,JaMycal Hasty,25582,2022,HB
1,Bravvion Roy,25644,2022,DI
1,Clay Johnston,25685,2022,LB
1,Tyler Mabry,25705,2022,TE
1,Jonathan Ward,25859,2022,HB
1,Sean Murphy-Bunting,25891,2022,CB
1,Clelin Ferrell,25955,2022,ED
1,Dexter Lawrence,25991,2022,DI
1,Michael Gallup,26075,2022,WR
1,KhaDarel Hodge,26104,2022,WR
1,Kyle Allen,26152,2022,QB
1,Isaiah Mack,26229,2022,DI
1,Tae Davis,26296,2022,LB
1,Maxx Crosby,26316,2022,ED
1,Harrison Bryant,26394,2022,TE
1,La'Mical Perine,26408,2022,HB
1,Freddie Swain,26448,2022,WR
1,Jabari Zuniga,26449,2022,ED
1,Ben Banogu,26554,2022,ED
1,C.J. Moore,26617,2022,S
1,Jordan Wilkins,26618,2022,HB
1,Josh Jones,26634,2022,T
1,D.J. Reed Jr.,26940,2022,CB
1,Trent Sieg,27036,2022,LS
1,Jack Driscoll,27064,2022,T
1,Isaiah Rodgers,27069,2022,CB
1,Tony Pollard,27126,2022,HB
1,Bryce Huff,27128,2022,ED
1,Siran Neal,27130,2022,CB
1,Montez Sweat,27271,2022,ED
1,Chris Evans,27303,2022,HB
1,Ben Bredeson,27305,2022,G
1,Michael Onwenu,27357,2022,G
1,Devin Bush,27375,2022,LB
1,Michael Dwumfour,27376,2022,DI
1,David Long Jr.,27377,2022,CB
1,Josh Uche,27379,2022,ED
1,Nick Bawden,27413,2022,FB
1,Rashaad Penny,27414,2022,HB
1,Sony Michel,27589,2022,HB
1,Corey Bojorquez,27626,2022,P
1,Nick Leverett,27699,2022,G
1,Jalen Dalton,27753,2022,DI
1,Ben Ellefson,27766,2022,TE
1,Armon Watts,27844,2022,DI
1,Bradley Bozeman,27934,2022,C
1,Bennett Skowronek,27948,2022,WR
1,Joe Gaziano,27949,2022,DI
1,Michael Jordan,28021,2022,G
1,Joe Burrow,28022,2022,QB
1,Rashod Berry,28071,2022,ED
1,Davon Hamilton,28072,2022,DI
1,Dre'Mont Jones,28075,2022,DI
1,Malik Harrison,28081,2022,LB
1,Jerome Baker,28091,2022,LB
1,Keandre Jones,28092,2022,LB
1,Neville Gallimore,28094,2022,DI
1,Daniel Carlson,28121,2022,K
1,Jake Hanson,28148,2022,G
1,Shane Lemieux,28149,2022,G
1,Tremon Smith,28196,2022,CB
1,Justin Herbert,28237,2022,QB
1,Calvin Throckmorton,28238,2022,G
1,Troy Dye,28251,2022,LB
1,Brenden Schooler,28253,2022,S
1,Ryan Bates,28300,2022,G
1,Irvin Charles,28304,2022,WR
1,Juwan Johnson,28305,2022,TE
1,Kevin Givens,28308,2022,DI
1,Oli Udoh,28394,2022,T
1,Myles Adams,28430,2022,DI
1,Bilal Nichols,28451,2022,DI
1,Bryan Edwards,28486,2022,WR
1,Aaron Stinnie,28653,2022,G
1,Kameron Cline,28668,2022,ED
1,Drew Forbes,28671,2022,G
1,Jermaine Carter,28838,2022,LB
1,Nate Herbig,28844,2022,G
1,DeShon Elliott,28854,2022,S
1,Richie James Jr.,28991,2022,WR
1,K.C. McDermott,29035,2022,G
1,Sam Darnold,29048,2022,QB
1,Michael Pittman Jr.,29049,2022,WR
1,Jack Jones,29050,2022,CB
1,Darius Harris,29188,2022,LB
1,Logan Cooke,29214,2022,P
1,Phil Haynes,29244,2022,G
1,Andre Dillard,29250,2022,G
1,Colton McKivitz,29314,2022,T
1,David Long,29367,2022,LB
1,Germaine Pratt,29407,2022,LB
1,Jeff Wilson Jr.,29413,2022,HB
1,Chris Board,29456,2022,LB
1,Easton Stick,29466,2022,QB
1,Nick Gates,29476,2022,G
1,Justin Jackson,29539,2022,HB
1,D'Wayne Eskridge,29573,2022,WR
1,Jason Sanders,29578,2022,K
1,Wesley French,29608,2022,G
1,Quintez Cephus,29614,2022,WR
1,Logan Wilson,29623,2022,LB
1,Dakota Allen,30076,2022,LB
1,Austin Schlottmann,30097,2022,C
1,Ty Summers,30242,2022,LB
1,Andrew Van Ginkel,30267,2022,ED
1,Jacob Bobenmoyer,30352,2022,LS
1,Dillon Radunz,30551,2022,G
1,Cordell Volson,30614,2022,G
1,Jabril Cox,30669,2022,LB
1,T.J. Edwards,30737,2022,LB
1,Will Dissly,30762,2022,TE
1,Kevin Rader,30887,2022,TE
1,Dee Delaney,31078,2022,CB
1,George Odum,31342,2022,S
1,Khalen Saunders,31534,2022,DI
1,Mike Boone,31615,2022,HB
1,Jakob Johnson,32565,2022,FB
1,Abdullah Anderson,32708,2022,DI
1,Trace McSorley,32819,2022,QB
1,Britain Covey,32933,2022,WR
1,Dane Jackson,32989,2022,CB
1,Tommy Townsend,33007,2022,P
1,Tyler Bass,33010,2022,K
1,Chase McLaughlin,33285,2022,K
1,Diontae Johnson,33441,2022,WR
1,Maurice Alexander,33465,2022,WR
1,Robert Rochell,33693,2022,CB
1,Eric Johnson,33698,2022,DI
1,Dominik Eberle,33789,2022,K
1,Nasir Adderley,33880,2022,S
1,Jake Bailey,33963,2022,P
1,Ronald Jones,34001,2022,HB
1,Rodrigo Blankenship,34038,2022,K
1,Matt Ammendola,34039,2022,K
1,Kendall Hinton,34045,2022,WR
1,Mike Hughes,34057,2022,CB
1,Dan Chisena,34061,2022,WR
1,Jalen Guyton,34164,2022,WR
1,Jovante Moffatt,34207,2022,S
1,Kris Boyd,34222,2022,CB
1,Darnell Savage,34247,2022,S
1,Jacob Harris,34255,2022,WR
1,Tyron Johnson,34427,2022,WR
1,David Sills,34579,2022,WR
1,Zayne Anderson,34622,2022,S
1,Zack Baun,34632,2022,LB
1,Johnathan Abram,34646,2022,S
1,Ross Matiscik,34710,2022,LS
1,Jack Fox,34735,2022,P
1,John Kelly,34761,2022,HB
1,Akeem Davis-Gaither,34788,2022,LB
1,Daniel Brunskill,34807,2022,G
1,Lawrence Cager,34914,2022,TE
1,Jamel Dean,34918,2022,CB
1,Alec Ingold,34934,2022,FB
1,Kirk Merritt,35096,2022,WR
1,Damien Harris,35134,2022,HB
1,Tae Hayes,35173,2022,CB
1,Liam McCullough,35213,2022,LS
1,Trevis Gipson,35241,2022,ED
1,Bryce Perkins,35299,2022,QB
1,Michael Dickson,35381,2022,P
1,Blake Cashman,35413,2022,LB
1,Blake Ferguson,35517,2022,LS
1,Adam Prentice,35639,2022,FB
1,Tae Crowder,35774,2022,LB
